,Datetime,ITM,Product,Instrument,B/S,Price,FillQty,multilegreportingtype,TTOrderId,FirstLeg,SecondLeg,Structure,Algo,Tag,Parent_tag,Parent_firstleg,Tenore,start,id,Hedged,Final_Index
12256,2022-03-01 09:31:23.577,UMA,ZQ,ZQ May22,Buy,9939.5,1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,FDd1lLcpq4p6W48eOwRQIQ,,ZQ May22
12257,2022-03-01 09:31:23.577,UMA,ZQ,ZQ Jul22,Sell,9914.0,-1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,E17b3zq39EGKal4PcW500t,,ZQ Jul22
12258,2022-03-01 09:31:23.583,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-1,3,9da10e74-8a27-402a-8a12-4d7b1b5009fd,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,t0fqoTvwTVGhFy3ZLdrCLJ,,ZQ Aug22
12259,2022-03-01 09:31:23.610,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,2,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,4pVqk0ioVLJ4akPKsRZjMw,,ZQ May22
12260,2022-03-01 09:31:23.610,UMA,ZQ,ZQ May22,Buy,9939.5,2,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,A9aMfYdCjQ7BLBRU93x2MD,,ZQ May22
12261,2022-03-01 09:31:23.610,UMA,ZQ,ZQ Jul22,Sell,9914.0,-2,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,5AlcwOsgu5GEnEl6ktJZjj,,ZQ Jul22
12262,2022-03-01 09:31:23.613,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-2,3,c3e33386-d4e4-4066-9409-c3fee0a20992,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,3UZck+SxA3JK+86WLP3W6D,,ZQ Aug22
12263,2022-03-01 09:31:23.613,UMA,ZQ,ZQ Aug22,Sell,9901.0,-2,2,c3e33386-d4e4-4066-9409-c3fee0a20992,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,3UZck+SxA3JK+86WLP3W6D.1,,ZQ Aug22
12264,2022-03-01 09:31:23.613,UMA,ZQ,ZQ Oct22,Buy,9885.5,2,2,c3e33386-d4e4-4066-9409-c3fee0a20992,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,3UZck+SxA3JK+86WLP3W6D.2,,ZQ Oct22
12265,2022-03-01 09:31:24.393,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,9da10e74-8a27-402a-8a12-4d7b1b5009fd,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,t0fqoTvwTVGhFy3ZLdrCLJ.1,,ZQ Aug22
12266,2022-03-01 09:31:24.393,UMA,ZQ,ZQ Oct22,Buy,9885.5,1,2,9da10e74-8a27-402a-8a12-4d7b1b5009fd,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,t0fqoTvwTVGhFy3ZLdrCLJ.2,,ZQ Oct22
12267,2022-03-01 09:31:48.953,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,GlJcFTM2683HESz3NGHW9C,,ZQ Aug22
12268,2022-03-01 09:32:39.587,UMA,ZQ,ZQ Aug22,Sell,9900.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,H1UWmffb1ApIUUCyiyp8b0,,ZQ Aug22
12269,2022-03-01 09:36:04.470,UMA,ZQ,ZQ Mar22,Sell,9977.5,-2,1,06c95fc7-1289-4be1-8e64-95ab4d13bc46,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,7EXLMUvsbr1GGwoY5rMpTq,,ZQ Mar22
12270,2022-03-01 09:36:04.470,UMA,ZQ,ZQ Mar22,Sell,9977.5,-2,1,a4feb1f4-a2f0-474c-9305-c63dbc18cb45,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,Gw9AUIeBA9jJU2l4J0csem,,ZQ Mar22
12271,2022-03-01 09:36:04.477,UMA,ZQ,ZQ Apr22,Buy,9964.0,1,1,b9763359-53dd-440c-a660-ab8de86f835b,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,B65DEPnJq5mL0TRmk2qXzn,,ZQ Apr22
12272,2022-03-01 09:36:04.477,UMA,ZQ,ZQ Apr22,Buy,9964.0,1,1,c1d067a8-8b54-4e9a-bd3f-fdc61ebf3594,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,1SQrOcwoP9KQ81hI1UI9V,,ZQ Apr22
12273,2022-03-01 09:36:24.513,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,3,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,C7vC7zmeid8yoswl0hz19,,ZQ May22
12274,2022-03-01 09:36:24.513,UMA,ZQ,ZQ May22,Buy,9939.5,3,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,DF7MOPwOHcg2CvQQhMo7JH,,ZQ May22
12275,2022-03-01 09:36:24.513,UMA,ZQ,ZQ Jul22,Sell,9914.0,-3,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,FuN0IwukdRSJ4TZwKOilLx,,ZQ Jul22
12276,2022-03-01 09:36:24.523,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-3,3,3d6008d2-2407-40e0-8eba-4915a1f24ebe,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,yktjuMZkS3Gh3FnsBrxa7A,,ZQ Aug22
12277,2022-03-01 09:36:25.110,UMA,ZQ,ZQ Aug22,Sell,9901.0,-3,2,3d6008d2-2407-40e0-8eba-4915a1f24ebe,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,yktjuMZkS3Gh3FnsBrxa7A.1,,ZQ Aug22
12278,2022-03-01 09:36:25.110,UMA,ZQ,ZQ Oct22,Buy,9885.5,3,2,3d6008d2-2407-40e0-8eba-4915a1f24ebe,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,yktjuMZkS3Gh3FnsBrxa7A.2,,ZQ Oct22
12279,2022-03-01 09:37:20.083,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,8LqPhIpHOPsAPuKUOX9K8G,,ZQ Aug22
12280,2022-03-01 09:37:20.093,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,7kZTqBBrptvBNuvTw0qIUX,,ZQ Aug22
12281,2022-03-01 09:37:20.110,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,3NCR1JKtArNJr7LW0WKDxx,,ZQ Aug22
12282,2022-03-01 09:41:22.017,UMA,ZQ,ZQ Apr22,Sell,9964.5,-1,1,2852cd69-ff46-4587-a48c-2d468e865852,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,EH152UNGCkpGIZKgR8RFIu,,ZQ Apr22
12283,2022-03-01 09:41:22.017,UMA,ZQ,ZQ Apr22,Sell,9964.5,-1,1,f14efa8a-2f50-4b86-a274-a27bf7342281,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,8roTylDMRLLFJQZvwXWuwC,,ZQ Apr22
12284,2022-03-01 09:41:22.017,UMA,ZQ,ZQ Apr22,Sell,9964.5,-1,1,28b1f44e-bdef-486f-8fe7-3ee57876a782,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,18d0fecUZXf3r4l4hOVwKf,,ZQ Apr22
12285,2022-03-01 09:41:22.017,UMA,ZQ,ZQ Mar22-Apr22 Calendar,Sell,13.5,-1,3,40dc1790-ba91-4e1a-b857-1d09150409b6,Mar22,Apr22,Spread,ASE,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,6o4hjjcsrhJGiyar8qrwj0,,ZQ Mar22
12286,2022-03-01 09:41:22.017,UMA,ZQ,ZQ Mar22,Sell,9977.5,-1,2,40dc1790-ba91-4e1a-b857-1d09150409b6,Mar22,Mar22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,48wNW4fX2UroBT6Q0VZgk,,ZQ Mar22
12287,2022-03-01 09:41:22.017,UMA,ZQ,ZQ Apr22,Buy,9964.0,1,2,40dc1790-ba91-4e1a-b857-1d09150409b6,Apr22,Apr22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,Aa4Iyjwkoff8ABmT0pV5PP,,ZQ Apr22
12288,2022-03-01 09:41:22.023,UMA,ZQ,ZQ Mar22,Buy,9977.5,2,1,12180e77-c2d8-4d68-9291-457d5bb9edaa,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,GFXPQ9H875y5V35hNCtqA8,,ZQ Mar22
12289,2022-03-01 09:41:22.023,UMA,ZQ,ZQ Mar22,Buy,9977.5,1,1,ee65436b-10cd-446e-8e12-df8355af77f3,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,2loJpF1rzv2DPEs0HCLHgR,,ZQ Mar22
12290,2022-03-01 09:41:22.027,UMA,ZQ,ZQ Mar22,Buy,9977.5,2,1,58567510-956a-46fe-b7a2-7eb4d4df6908,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,DvlsEj3I6DV43oqRX6WbsL,,ZQ Mar22
12291,2022-03-01 09:41:22.783,UMA,ZQ,ZQ Aug22,Sell,9901.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,FonAjFU7Tcc7kuyeVA4mor,,ZQ Aug22
12292,2022-03-01 09:41:28.060,UMA,ZQ,ZQ Aug22,Sell,9901.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,C7ulCn1QxcACeNEgzOftEh,,ZQ Aug22
12293,2022-03-01 09:41:50.637,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,EmwQITty79K2BLuEoR9kM4,,ZQ Aug22
12294,2022-03-01 09:41:50.647,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,JwVEVJhCGRrK73WpA1GxiC,,ZQ Aug22
12295,2022-03-01 09:43:15.230,UMA,ZQ,ZQ Aug22,Sell,9901.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,IOc4EEAKntuGPLKvYRNV0D,,ZQ Aug22
12296,2022-03-01 09:43:52.773,UMA,ZQ,ZQ Aug22,Sell,9902.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,BWjQOjNu3gm3DXRWffEU6T,,ZQ Aug22
12297,2022-03-01 09:44:05.477,UMA,ZQ,ZQ Mar22,Sell,9977.75,-1,1,9b0c4554-fca9-4c0d-89fa-88923abdeba5,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,LumyNqy8SWpFsTXipiyKcv,,ZQ Mar22
12298,2022-03-01 09:44:15.053,UMA,ZQ,ZQ Aug22,Sell,9903.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,DqYLvWBtpAa1GI4uFqBwZb,,ZQ Aug22
12299,2022-03-01 09:44:15.053,UMA,ZQ,ZQ Aug22,Sell,9903.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,FIwWSBMB8buCUorinwn5kE,,ZQ Aug22
12300,2022-03-01 09:44:15.103,UMA,ZQ,ZQ Mar22,Sell,9977.75,-1,1,58c593c5-89f4-431f-8ddc-cfa44a869a7e,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,BROUJxzgLAJIQ66oZkUoG5,,ZQ Mar22
12301,2022-03-01 09:44:19.173,UMA,ZQ,ZQ Apr22,Sell,9964.5,-1,1,28b1f44e-bdef-486f-8fe7-3ee57876a782,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,4f5eLlXnQ1HJuFGdtjPaH0,,ZQ Apr22
12302,2022-03-01 09:44:19.183,UMA,ZQ,ZQ Mar22,Sell,9977.75,-1,1,9b0c4554-fca9-4c0d-89fa-88923abdeba5,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,F37Z4jLiXSyKlFAE8wq9KL,,ZQ Mar22
12303,2022-03-01 09:44:19.183,UMA,ZQ,ZQ Mar22,Sell,9977.75,-1,1,58c593c5-89f4-431f-8ddc-cfa44a869a7e,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,AF5jJdeAXi097u7yWmdSFt,,ZQ Mar22
12304,2022-03-01 09:44:19.173,UMA,ZQ,ZQ Mar22-Apr22 Calendar,Sell,13.5,-1,3,6806cd68-9973-41fd-8970-939080557d58,Mar22,Apr22,Spread,ASE,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,KXkxPfwdEoa5W0HZDaKU04,,ZQ Mar22
12305,2022-03-01 09:44:19.173,UMA,ZQ,ZQ Mar22,Sell,9977.75,-1,2,6806cd68-9973-41fd-8970-939080557d58,Mar22,Mar22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,HRyBotee6b5HvMKmwHXFyf,,ZQ Mar22
12306,2022-03-01 09:44:19.173,UMA,ZQ,ZQ Apr22,Buy,9964.25,1,2,6806cd68-9973-41fd-8970-939080557d58,Apr22,Apr22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,JrBsqe7PuFxITFjQkfompy,,ZQ Apr22
12307,2022-03-01 09:44:19.183,UMA,ZQ,ZQ Mar22,Buy,9977.75,1,1,e4737ff2-5808-41a1-87fa-dfa1226b4f7e,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,APZcUQEEWUlFB8TEJC4UR,,ZQ Mar22
12308,2022-03-01 09:44:19.197,UMA,ZQ,ZQ Apr22,Sell,9964.5,-5,1,34a67780-6924-487b-86a4-74b991d45a82,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,Jb6TtdZW0Dp5J1F97dfnvQ,,ZQ Apr22
12309,2022-03-01 09:44:19.197,UMA,ZQ,ZQ Mar22,Buy,9978.0,5,1,76d54791-b9e2-4bee-834f-0df7c6afae1c,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,AaAWwtaeOP65pgqpl9vE7g,,ZQ Mar22
12310,2022-03-01 09:44:19.197,UMA,ZQ,ZQ Mar22-Apr22 Calendar,Sell,13.5,-5,3,9e4b77e5-e53d-4128-83c9-a078af9d84af,Mar22,Apr22,Spread,ASE,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,2gbxMf2m3NeFYqXefr2ZQo,,ZQ Mar22
12311,2022-03-01 09:44:19.197,UMA,ZQ,ZQ Mar22,Sell,9978.0,-5,2,9e4b77e5-e53d-4128-83c9-a078af9d84af,Mar22,Mar22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,2wMEt5pBOiN2ErP7YgqXPB,,ZQ Mar22
12312,2022-03-01 09:44:19.197,UMA,ZQ,ZQ Apr22,Buy,9964.5,5,2,9e4b77e5-e53d-4128-83c9-a078af9d84af,Apr22,Apr22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,FYuFoKvG7TJHsE3Fa2Anwx,,ZQ Apr22
12313,2022-03-01 09:47:38.913,UMA,ZQ,ZQ Aug22,Sell,9902.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,IJRCufU9CDC9KRyEM6Pg71,,ZQ Aug22
12314,2022-03-01 09:47:49.907,UMA,ZQ,ZQ Mar22,Buy,9977.75,6,1,1725c5c2-4875-46bb-a423-22eca4d51189,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,APhiYkgcWFDDKoNyFbQYbL,,ZQ Mar22
12315,2022-03-01 09:47:49.907,UMA,ZQ,ZQ Apr22,Sell,9964.5,-6,1,0177dd96-d964-497a-8c2e-1723ba1e477b,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,Hi0FD77Fxm7KJV6Iiw2u1G,,ZQ Apr22
12316,2022-03-01 09:47:49.910,UMA,ZQ,ZQ Mar22-Apr22 Calendar,Sell,13.5,-6,3,cea70544-de48-48d1-9731-082c1809ccf2,Mar22,Apr22,Spread,ASE,1mo Spread,1mo Spread,Mar22,1,2022-03-01 00:00:00.000,GQLZENbyJp2DiyBnxVUBna,,ZQ Mar22
12317,2022-03-01 09:47:49.910,UMA,ZQ,ZQ Mar22,Sell,9978.0,-6,2,cea70544-de48-48d1-9731-082c1809ccf2,Mar22,Mar22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-03-01 00:00:00.000,6ClKkdl4xG76Y897NHNM6e,,ZQ Mar22
12318,2022-03-01 09:47:49.910,UMA,ZQ,ZQ Apr22,Buy,9964.5,6,2,cea70544-de48-48d1-9731-082c1809ccf2,Apr22,Apr22,Outright,ASE,Outright,1mo Spread,Mar22,0,2022-04-01 00:00:00.000,4JklodhAHFQGAS97M6ylqt,,ZQ Apr22
12319,2022-03-01 10:15:24.613,UMA,ZQ,ZQ Aug22,Sell,9902.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,C1fZgdgAAFHLMKfVR0sBR,,ZQ Aug22
12320,2022-03-01 10:15:24.627,UMA,ZQ,ZQ Aug22,Sell,9902.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,LkLq0ogcZEGFZsSXwS6tcI,,ZQ Aug22
12321,2022-03-01 10:15:24.627,UMA,ZQ,ZQ Aug22,Sell,9902.5,-1,2,39ffc1ea-4eb9-49b9-8d67-e22f9c444026,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,8btCxoSWSdbBGtMtwcClpX,,ZQ Aug22
12322,2022-03-01 10:15:24.980,UMA,ZQ,ZQ Aug22,Sell,9902.0,-4,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,C2eOMYMveO3CftCHi0Hygu.2,,ZQ Aug22
12323,2022-03-01 10:16:55.600,UMA,ZQ,ZQ Aug22,Sell,9903.5,-1,2,3d602d14-ba72-47d0-b0a4-9c8cd256da38,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,9YPFivqjoHFBzH6GR2TrX4,,ZQ Aug22
12324,2022-03-01 10:16:55.600,UMA,ZQ,ZQ Aug22,Sell,9903.5,-1,2,39ffc1ea-4eb9-49b9-8d67-e22f9c444026,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,3Xj3aZwcZkrIgD1ewRYnTC,,ZQ Aug22
12325,2022-03-01 10:16:55.600,UMA,ZQ,ZQ Aug22,Sell,9903.5,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,DV96tTo4rCzJHZ7bYxWSGM,,ZQ Aug22
12326,2022-03-01 10:16:55.600,UMA,ZQ,ZQ Aug22,Sell,9903.5,-1,2,33567663-4a61-47f1-ae65-e388fa7a7692,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,7P7LcW8arFd80guneCXX4J,,ZQ Aug22
12327,2022-03-01 10:26:36.617,UMA,ZQ,ZQ Nov22-Jan23 Calendar,Buy,15.0,1,3,91a748cd-8b3d-44f8-8fb3-8a51b0992ed2,Nov22,Jan23,Spread,ASE,2mo Spread,2mo Spread,Nov22,2,2022-11-01 00:00:00.000,5bW8cu0GAp3J2AhbxvY4dx,,ZQ Nov22
12328,2022-03-01 10:26:36.617,UMA,ZQ,ZQ Nov22,Buy,9876.5,1,2,91a748cd-8b3d-44f8-8fb3-8a51b0992ed2,Nov22,Nov22,Outright,ASE,Outright,2mo Spread,Nov22,0,2022-11-01 00:00:00.000,2Fqo5w3Bzl134KnEVWw2DA,,ZQ Nov22
12329,2022-03-01 10:26:36.617,UMA,ZQ,ZQ Jan23,Sell,9861.5,-1,2,91a748cd-8b3d-44f8-8fb3-8a51b0992ed2,Jan23,Jan23,Outright,ASE,Outright,2mo Spread,Nov22,0,2023-01-01 00:00:00.000,BWgrInAcy6aHlvBcXXVMxb,,ZQ Jan23
12330,2022-03-01 10:27:39.093,UMA,ZQ,ZQ Aug22,Sell,9904.0,-2,2,39ffc1ea-4eb9-49b9-8d67-e22f9c444026,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,5WHluc0cCyc79LOFkFgmwz,,ZQ Aug22
12331,2022-03-01 10:27:39.093,UMA,ZQ,ZQ Aug22,Sell,9904.0,-2,2,3d602d14-ba72-47d0-b0a4-9c8cd256da38,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,7PHp0Z84sZz8Tn1gCwO8XA,,ZQ Aug22
12332,2022-03-01 10:27:39.093,UMA,ZQ,ZQ Aug22,Sell,9904.0,-2,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,J01xHD2cm8BLJVdLmp5KAa,,ZQ Aug22
12333,2022-03-01 10:27:39.093,UMA,ZQ,ZQ Aug22,Sell,9904.0,-1,2,92a82e79-5eba-448e-9494-b47b583d3d13,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,2LFO9kxyCxoL8XdJLJ0iHD,,ZQ Aug22
12334,2022-03-01 10:29:13.120,UMA,ZQ,ZQ Nov22-Jan23 Calendar,Buy,15.0,9,3,4146ed0f-db54-419f-9a70-8a22093c35f2,Nov22,Jan23,Spread,ASE,2mo Spread,2mo Spread,Nov22,2,2022-11-01 00:00:00.000,9oD5NZ7O9qTXmcAt4HQWi,,ZQ Nov22
12335,2022-03-01 10:29:13.120,UMA,ZQ,ZQ Nov22,Buy,9880.0,9,2,4146ed0f-db54-419f-9a70-8a22093c35f2,Nov22,Nov22,Outright,ASE,Outright,2mo Spread,Nov22,0,2022-11-01 00:00:00.000,AEpANOOqxIv1iLoSryPnYq,,ZQ Nov22
12336,2022-03-01 10:29:13.120,UMA,ZQ,ZQ Jan23,Sell,9865.0,-9,2,4146ed0f-db54-419f-9a70-8a22093c35f2,Jan23,Jan23,Outright,ASE,Outright,2mo Spread,Nov22,0,2023-01-01 00:00:00.000,80Whe5JRXASErzLdxpDYZ3,,ZQ Jan23
12337,2022-03-01 10:29:13.123,UMA,ZQ,ZQ Nov22-Jan23 Calendar,Buy,15.0,1,3,4146ed0f-db54-419f-9a70-8a22093c35f2,Nov22,Jan23,Spread,ASE,2mo Spread,2mo Spread,Nov22,2,2022-11-01 00:00:00.000,JVmUVR1e1X16Ehg0uLQY2p,,ZQ Nov22
12338,2022-03-01 10:29:13.123,UMA,ZQ,ZQ Nov22,Buy,9880.0,1,2,4146ed0f-db54-419f-9a70-8a22093c35f2,Nov22,Nov22,Outright,ASE,Outright,2mo Spread,Nov22,0,2022-11-01 00:00:00.000,492Oh48q9NH8KMEQofP86V,,ZQ Nov22
12339,2022-03-01 10:29:13.123,UMA,ZQ,ZQ Jan23,Sell,9865.0,-1,2,4146ed0f-db54-419f-9a70-8a22093c35f2,Jan23,Jan23,Outright,ASE,Outright,2mo Spread,Nov22,0,2023-01-01 00:00:00.000,AqAg81PbsRD68uFmJBYq4p,,ZQ Jan23
12340,2022-03-01 10:29:13.123,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,23.5,5,3,e6c32848-5171-49d7-a7d8-25d1e5449a57,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,LUKwlSJHlpn7xwvpMhIdof,,ZQ May22
12341,2022-03-01 10:29:13.123,UMA,ZQ,ZQ May22,Buy,9941.0,5,2,e6c32848-5171-49d7-a7d8-25d1e5449a57,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,CoWIEqxUYwO8NSMBFYgXcp,,ZQ May22
